Designator,Mid X,Mid Y,Rotation,Layer
D54,-48.88,-10.53,327,top
D55,-49.6,-6.35,322,top
D56,-49.95,-2.12,317,top
D57,-49.95,2.12,313,top
D58,-49.6,6.35,308,top
D59,-48.88,10.53,303,top
D6,20.6,45.56,201,top
D60,-47.81,14.64,298,top
D61,-46.39,18.64,293,top
D62,-44.65,22.51,288,top
D63,-42.58,26.22,283,top
D64,-40.2,29.73,279,top
D65,-37.53,33.03,274,top
D66,-34.6,36.1,269,top
D67,-31.41,38.9,264,top
D68,-28.0,41.43,259,top
D69,-24.38,43.65,254,top
D7,24.38,43.65,196,top
D70,-20.6,45.56,249,top
D71,-16.66,47.14,244,top
D72,-12.6,48.39,240,top
D73,-8.45,49.28,235,top
D74,-4.24,49.82,230,top
D75,-10.0,31.0,135,top
D76,-10.0,29.0,135,top
D77,-10.0,27.0,135,top
D78,-10.0,25.0,135,top
D79,-10.0,23.0,135,top
D8,28.0,41.43,191,top
D80,-10.0,21.0,135,top
D81,-10.0,19.0,135,top
D82,-8.0,31.0,135,top
D83,-8.0,29.0,135,top
D84,-8.0,27.0,135,top
D85,-8.0,25.0,135,top
D86,-8.0,23.0,135,top
D87,-8.0,21.0,135,top
D88,-8.0,19.0,135,top
D89,-6.0,31.0,135,top
D9,31.41,38.9,186,top
D90,-6.0,29.0,135,top
D91,-6.0,27.0,135,top
D92,-6.0,25.0,135,top
D93,-6.0,23.0,135,top
D94,-6.0,21.0,135,top
D95,-6.0,19.0,135,top
D96,-4.0,31.0,135,top
D97,-4.0,29.0,135,top
D98,-4.0,27.0,135,top
D99,-4.0,25.0,135,top
J1,0.0,-4.6,180,bottom
J2,0.0,3.15,0,bottom
J3,-2.5,-57.5,270,bottom
J4,2.5,-57.5,270,bottom
Q1,-10.0,-0.95,180,top
R1,20.0,0.0,0,top
R2,-19.9,0.0,180,top
R3,-8.6,-4.7,270,top
R4,8.4,4.8,90,top
R5,-8.6,-2.3,90,top
SW1,25.0,0.0,0,top
SW2,-25.0,0.0,180,top
U1,0.0,0.0,0,top
