Designator,Mid X,Mid Y,Rotation,Layer
C1,19.12132,19.12132,45.0,top
C10,18.48821,11.445926,285.0,top
C11,15.51179,11.445926,255.0,top
C12,12.934136,12.934136,225.0,top
C13,11.445926,15.51179,195.0,top
C14,11.445926,18.48821,165.0,top
C15,12.934136,21.065864,135.0,top
C16,15.51179,22.554074,105.0,top
C17,18.658268,25.336675,78.75,top
C18,21.722347,24.067492,56.25,top
C19,24.067492,21.722347,33.75,top
C2,19.12132,14.87868,315.0,top
C20,25.336675,18.658268,11.25,top
C21,25.336675,15.341732,348.75,top
C22,24.067492,12.277653,326.25,top
C23,21.722347,9.932508,303.75,top
C24,18.658268,8.663325,281.25,top
C25,15.341732,8.663325,258.75,top
C26,12.277653,9.932508,236.25,top
C27,9.932508,12.277653,213.75,top
C28,8.663325,15.341732,191.25,top
C29,8.663325,18.658268,168.75,top
C3,14.87868,14.87868,225.0,top
C30,9.932508,21.722347,146.25,top
C31,12.277653,24.067492,123.75,top
C32,15.341732,25.336675,101.25,top
C33,18.46842,28.153755,82.5,top
C34,21.305189,27.393645,67.5,top
C35,23.848566,25.925225,52.5,top
C36,25.925225,23.848566,37.5,top
C37,27.393645,21.305189,22.5,top
C38,28.153755,18.46842,7.5,top
C39,28.153755,15.53158,352.5,top
C4,14.87868,19.12132,135.0,top
C40,27.393645,12.694811,337.5,top
C41,25.925225,10.151434,322.5,top
C42,23.848566,8.074775,307.5,top
C43,21.305189,6.606355,292.5,top
C44,18.46842,5.846245,277.5,top
C45,15.53158,5.846245,262.5,top
C46,12.694811,6.606355,247.5,top
C47,10.151434,8.074775,232.5,top
C48,8.074775,10.151434,217.5,top
C49,6.606355,12.694811,202.5,top
C5,18.48821,22.554074,75.0,top
C50,5.846245,15.53158,187.5,top
C51,5.846245,18.46842,172.5,top
C52,6.606355,21.305189,157.5,top
C53,8.074775,23.848566,142.5,top
C54,10.151434,25.925225,127.5,top
C55,12.694811,27.393645,112.5,top
C56,15.53158,28.153755,97.5,top
C57,18.37224,30.932586,84.375,top
C58,21.063985,30.397165,73.125,top
C59,23.599554,29.346898,61.875,top
C6,21.065864,21.065864,45.0,top
C60,25.881506,27.822146,50.625,top
C61,27.822146,25.881506,39.375,top
C62,29.346898,23.599554,28.125,top
C63,30.397165,21.063985,16.875,top
C64,30.932586,18.37224,5.625,top
C65,30.932586,15.62776,354.375,top
C66,30.397165,12.936015,343.125,top
C67,29.346898,10.400446,331.875,top
C68,27.822146,8.118494,320.625,top
C69,25.881506,6.177854,309.375,top
C7,22.554074,18.48821,15.0,top
C70,23.599554,4.653102,298.125,top
C71,21.063985,3.602835,286.875,top
C72,18.37224,3.067414,275.625,top
C73,15.62776,3.067414,264.375,top
C74,12.936015,3.602835,253.125,top
C75,10.400446,4.653102,241.875,top
C76,8.118494,6.177854,230.625,top
C77,6.177854,8.118494,219.375,top
C78,4.653102,10.400446,208.125,top
C79,3.602835,12.936015,196.875,top
C8,22.554074,15.51179,345.0,top
C80,3.067414,15.62776,185.625,top
C81,3.067414,18.37224,174.375,top
C82,3.602835,21.063985,163.125,top
C83,4.653102,23.599554,151.875,top
C84,6.177854,25.881506,140.625,top
C85,8.118494,27.822146,129.375,top
C86,10.400446,29.346898,118.125,top
C87,12.936015,30.397165,106.875,top
C88,15.62776,30.932586,95.625,top
C9,21.065864,12.934136,315.0,top
D1,17.0,20.0,225.0,top
D10,19.875,12.020354,75.0,top
D11,17.0,11.25,45.0,top
D12,14.125,12.020354,15.0,top
D13,12.020354,14.125,345.0,top
D14,11.25,17.0,315.0,top
D15,12.020354,19.875,285.0,top
D16,14.125,21.979646,255.0,top
D17,17.0,25.5,225.0,top
D18,20.252809,24.852976,202.5,top
D19,23.010408,23.010408,180.0,top
D2,20.0,17.0,135.0,top
D20,24.852976,20.252809,157.5,top
D21,25.5,17.0,135.0,top
D22,24.852976,13.747191,112.5,top
D23,23.010408,10.989592,90.0,top
D24,20.252809,9.147024,67.5,top
D25,17.0,8.5,45.0,top
D26,13.747191,9.147024,22.5,top
D27,10.989592,10.989592,0.0,top
D28,9.147024,13.747191,337.5,top
D29,8.5,17.0,315.0,top
D3,17.0,14.0,45.0,top
D30,9.147024,20.252809,292.5,top
D31,10.989592,23.010408,270.0,top
D32,13.747191,24.852976,247.5,top
D33,17.0,28.25,225.0,top
D34,19.911714,27.866666,210.0,top
D35,22.625,26.742786,195.0,top
D36,24.954951,24.954951,180.0,top
D37,26.742786,22.625,165.0,top
D38,27.866666,19.911714,150.0,top
D39,28.25,17.0,135.0,top
D4,14.0,17.0,315.0,top
D40,27.866666,14.088286,120.0,top
D41,26.742786,11.375,105.0,top
D42,24.954951,9.045049,90.0,top
D43,22.625,7.257214,75.0,top
D44,19.911714,6.133334,60.0,top
D45,17.0,5.75,45.0,top
D46,14.088286,6.133334,30.0,top
D47,11.375,7.257214,15.0,top
D48,9.045049,9.045049,0.0,top
D49,7.257214,11.375,345.0,top
D5,17.0,22.75,225.0,top
D50,6.133334,14.088286,330.0,top
D51,5.75,17.0,315.0,top
D52,6.133334,19.911714,300.0,top
D53,7.257214,22.625,285.0,top
D54,9.045049,24.954951,270.0,top
D55,11.375,26.742786,255.0,top
D56,14.088286,27.866666,240.0,top
D57,17.0,31.0,225.0,top
D58,19.731265,30.730994,213.75,top
D59,22.357568,29.934313,202.5,top
D6,19.875,21.979646,195.0,top
D60,24.777983,28.640575,191.25,top
D61,26.899495,26.899495,180.0,top
D62,28.640575,24.777983,168.75,top
D63,29.934313,22.357568,157.5,top
D64,30.730994,19.731265,146.25,top
D65,31.0,17.0,135.0,top
D66,30.730994,14.268735,123.75,top
D67,29.934313,11.642432,112.5,top
D68,28.640575,9.222017,101.25,top
D69,26.899495,7.100505,90.0,top
D7,21.979646,19.875,165.0,top
D70,24.777983,5.359425,78.75,top
D71,22.357568,4.065687,67.5,top
D72,19.731265,3.269006,56.25,top
D73,17.0,3.0,45.0,top
D74,14.268735,3.269006,33.75,top
D75,11.642432,4.065687,22.5,top
D76,9.222017,5.359425,11.25,top
D77,7.100505,7.100505,0.0,top
D78,5.359425,9.222017,348.75,top
D79,4.065687,11.642432,337.5,top
D8,22.75,17.0,135.0,top
D80,3.269006,14.268735,326.25,top
D81,3.0,17.0,315.0,top
D82,3.269006,19.731265,303.75,top
D83,4.065687,22.357568,292.5,top
D84,5.359425,24.777983,281.25,top
D85,7.100505,26.899495,270.0,top
D86,9.222017,28.640575,258.75,top
D87,11.642432,29.934313,247.5,top
D88,14.268735,30.730994,236.25,top
D9,21.979646,14.125,105.0,top
P1,22.0,20.0,180.0,bottom
P2,17.0,17.0,180.0,bottom
P3,19.5,18.5,180.0,bottom
