Designator,Mid X,Mid Y,Rotation,Layer
P8,100.0,-53.0,0.0,top
P9,-33.4,-99.0,0.0,top
R1,19.53919,-91.525,270.0,top
R2,9.840594,-111.025,180.0,top
R3,14.840594,-111.025,180.0,top
R4,5.678094,-90.025,270.0,top
R5,20.53919,-100.525,270.0,top
R6,20.53919,-103.525,90.0,top
T1,245.0,-182.0,0.0,top
T10,153.0,-100.0,0.0,top
T11,250.0,-179.0,0.0,top
T12,231.5,-80.0,0.0,top
T13,242.0,-188.0,0.0,top
T2,255.0,-182.0,0.0,top
T3,231.5,-83.0,0.0,top
T4,231.5,-86.0,0.0,top
T5,231.5,-77.0,0.0,top
T6,231.5,-89.0,0.0,top
T7,258.0,-188.0,0.0,top
T8,200.0,-53.0,0.0,top
T9,247.0,-100.0,0.0,top
U2,42.303094,-101.1,0.0,top
U3,81.2,-140.75,90.0,top
