Designator,Mid X,Mid Y,Rotation,Layer
C1,1.0,20.15,0.0,top
C10,9.0,1.85,0.0,top
C2,1.0,1.85,0.0,top
C3,3.0,20.15,0.0,top
C4,3.0,1.85,0.0,top
C5,5.0,20.15,0.0,top
C6,5.0,1.85,0.0,top
C7,7.0,20.15,0.0,top
C8,7.0,1.85,0.0,top
C9,9.0,20.15,0.0,top
D1,1.0,19.0,135.0,top
D10,3.0,19.0,135.0,top
D11,3.0,17.0,135.0,top
D12,3.0,15.0,135.0,top
D13,3.0,13.0,135.0,top
D14,3.0,11.0,135.0,top
D15,3.0,9.0,135.0,top
D16,3.0,7.0,135.0,top
D17,3.0,5.0,135.0,top
D18,3.0,3.0,135.0,top
D19,5.0,19.0,135.0,top
D2,1.0,17.0,135.0,top
D20,5.0,17.0,135.0,top
D21,5.0,15.0,135.0,top
D22,5.0,13.0,135.0,top
D23,5.0,11.0,135.0,top
D24,5.0,9.0,135.0,top
D25,5.0,7.0,135.0,top
D26,5.0,5.0,135.0,top
D27,5.0,3.0,135.0,top
D28,7.0,19.0,135.0,top
D29,7.0,17.0,135.0,top
D3,1.0,15.0,135.0,top
D30,7.0,15.0,135.0,top
D31,7.0,13.0,135.0,top
D32,7.0,11.0,135.0,top
D33,7.0,9.0,135.0,top
D34,7.0,7.0,135.0,top
D35,7.0,5.0,135.0,top
D36,7.0,3.0,135.0,top
D37,9.0,19.0,135.0,top
D38,9.0,17.0,135.0,top
D39,9.0,15.0,135.0,top
D4,1.0,13.0,135.0,top
D40,9.0,13.0,135.0,top
D41,9.0,11.0,135.0,top
D42,9.0,9.0,135.0,top
D43,9.0,7.0,135.0,top
D44,9.0,5.0,135.0,top
D45,9.0,3.0,135.0,top
D5,1.0,11.0,135.0,top
D6,1.0,9.0,135.0,top
D7,1.0,7.0,135.0,top
D8,1.0,5.0,135.0,top
D9,1.0,3.0,135.0,top
J1,2.25,11.0,270.0,bottom
J2,7.75,11.0,270.0,bottom
