Designator,Mid X,Mid Y,Rotation,Layer
C1,1.69,21.29,0.0,top
C10,4.23,21.29,0.0,top
C100,29.63,21.29,0.0,top
C101,29.63,18.75,0.0,top
C102,29.63,16.21,0.0,top
C103,29.63,13.67,0.0,top
C104,29.63,11.13,0.0,top
C105,29.63,8.59,0.0,top
C106,29.63,6.05,0.0,top
C107,29.63,3.51,0.0,top
C109,32.17,21.29,0.0,top
C11,4.23,18.75,0.0,top
C110,32.17,18.75,0.0,top
C111,32.17,16.21,0.0,top
C112,32.17,13.67,0.0,top
C113,32.17,11.13,0.0,top
C114,32.17,8.59,0.0,top
C115,32.17,6.05,0.0,top
C116,32.17,3.51,0.0,top
C118,34.71,21.29,0.0,top
C119,34.71,18.75,0.0,top
C12,4.23,16.21,0.0,top
C120,34.71,16.21,0.0,top
C121,34.71,13.67,0.0,top
C122,34.71,11.13,0.0,top
C123,34.71,8.59,0.0,top
C124,34.71,6.05,0.0,top
C125,34.71,3.51,0.0,top
C127,37.25,21.29,0.0,top
C128,37.25,18.75,0.0,top
C129,37.25,16.21,0.0,top
C13,4.23,13.67,0.0,top
C130,37.25,13.67,0.0,top
C131,37.25,11.13,0.0,top
C132,37.25,8.59,0.0,top
C133,37.25,6.05,0.0,top
C134,37.25,3.51,0.0,top
C136,39.79,21.29,0.0,top
C137,39.79,18.75,0.0,top
C138,39.79,16.21,0.0,top
C139,39.79,13.67,0.0,top
C14,4.23,11.13,0.0,top
C140,39.79,11.13,0.0,top
C141,39.79,8.59,0.0,top
C142,39.79,6.05,0.0,top
C143,39.79,3.51,0.0,top
C145,42.33,21.29,0.0,top
C146,42.33,18.75,0.0,top
C147,42.33,16.21,0.0,top
C148,42.33,13.67,0.0,top
C149,42.33,11.13,0.0,top
C15,4.23,8.59,0.0,top
C150,42.33,8.59,0.0,top
C151,42.33,6.05,0.0,top
C152,42.33,3.51,0.0,top
C154,44.87,21.29,0.0,top
C155,44.87,18.75,0.0,top
C156,44.87,16.21,0.0,top
C157,44.87,13.67,0.0,top
C158,44.87,11.13,0.0,top
C159,44.87,8.59,0.0,top
C16,4.23,6.05,0.0,top
C160,44.87,6.05,0.0,top
C161,44.87,3.51,0.0,top
C163,47.41,21.29,0.0,top
C164,47.41,18.75,0.0,top
C165,47.41,16.21,0.0,top
C166,47.41,13.67,0.0,top
C167,47.41,11.13,0.0,top
C168,47.41,8.59,0.0,top
C169,47.41,6.05,0.0,top
C17,4.23,3.51,0.0,top
C170,47.41,3.51,0.0,top
C172,49.95,21.29,0.0,top
C173,49.95,18.75,0.0,top
C174,49.95,16.21,0.0,top
C175,49.95,13.67,0.0,top
C176,49.95,11.13,0.0,top
C177,49.95,8.59,0.0,top
C178,49.95,6.05,0.0,top
C179,49.95,3.51,0.0,top
C181,52.49,21.29,0.0,top
C182,52.49,18.75,0.0,top
C183,52.49,16.21,0.0,top
